survey_year,stratum,survey_species,estimate,standard_error
1973,29,SCAU,41402,18678
1973,30,AGWT,42577,9793
1973,30,AMCO,131888,53154
1973,30,AMWI,86612,21119
1973,30,BUFF,8751,5196
1973,30,BWTE,96414,30586
1973,30,CANV,80651,41224
1973,30,GADW,70612,13306
1973,30,GOLD,14537,8500
1973,30,MALL,544598,106711
1973,30,MERG,2178,1715
1973,30,NOPI,171655,69894
1973,30,NSHO,121721,28029
1973,30,POND,266781,43820
1973,30,REDH,52902,15155
1973,30,RNDU,4686,3750
1973,30,RUDU,27246,12147
1973,30,SCAU,75216,15983
1973,31,AGWT,60915,20304
1973,31,AMCO,167376,71672
1973,31,AMWI,46542,16308
1973,31,BUFF,4336,2704
1973,31,BWTE,157647,65701
1973,31,CAGO,8639,8639
1973,31,CANV,58657,27881
1973,31,GADW,43734,13520
1973,31,GOLD,6095,4441
1973,31,MALL,562549,111886
1973,31,NOPI,146184,59936
1973,31,NSHO,137902,52267
1973,31,POND,466551,129079
1973,31,REDH,62946,34780
1973,31,RNDU,2128,2143
1973,31,RUDU,47250,34992
1973,31,SCAU,60344,26953
1973,32,AGWT,77613,20987
1973,32,AMCO,93284,38772
1973,32,AMWI,166604,32284
1973,32,BUFF,230,229
1973,32,BWTE,170818,30261
1973,32,CAGO,2202,2202
1973,32,CANV,64531,34864
1973,32,GADW,212209,42428
1973,32,MALL,836699,123766
1973,32,NOPI,443629,170675
1973,32,NSHO,206965,45999
1973,32,POND,326802,29737
1973,32,REDH,25440,9288
1973,32,RUDU,6211,3367
1973,32,SCAU,60816,12323
1973,33,AMCO,11849,7565
1973,33,AMWI,29513,17724
1973,33,BUFF,437,424
1973,33,BWTE,22836,12362
1973,33,CAGO,5578,5578
1973,33,CANV,3422,2422
1973,33,GADW,67062,38516
1973,33,MALL,134264,29394
1973,33,NOPI,116906,59643
1973,33,NSHO,25567,13669
1973,33,POND,85656,24516
1973,33,REDH,1639,1773
1973,33,SCAU,8503,3297
1973,34,AGWT,95871,38344
1973,34,AMCO,32216,15008
1973,34,AMWI,91320,33523
1973,34,BUFF,1446,1446
1973,34,BWTE,190647,30666
1973,34,CANV,15281,6128
1973,34,GADW,37671,9432
1973,34,MALL,186802,41209
1973,34,NOPI,71523,20563
1973,34,NSHO,26883,7740
1973,34,POND,227611,79120
1973,34,REDH,14399,9929
1973,34,RNDU,322,322
1973,34,RUDU,18647,18647
1973,34,SCAU,11888,6441
1973,35,AGWT,54219,21515
1973,35,AMCO,29306,13031
1973,35,AMWI,53776,10661
1973,35,BUFF,2690,1846
1973,35,BWTE,249526,94512
1973,35,CANV,6384,4538
1973,35,GADW,20219,4306
1973,35,MALL,104183,27981
1973,35,NOPI,56413,16862
1973,35,NSHO,19347,6359
1973,35,POND,117041,26755
1973,35,REDH,18960,12103
1973,35,RNDU,1106,1055
1973,35,RUDU,16607,15831
1973,35,SCAU,13612,10082
1973,36,AMCO,3221,2095
1973,36,AMWI,4402,4113
1973,36,BUFF,2711,1104
1973,36,CAGO,2080,2080
1973,36,CANV,1239,1161
1973,36,GADW,4815,1989
1973,36,GOLD,917,1046
1973,36,MALL,16437,8314
1973,36,MERG,3870,2935
1973,36,NSHO,426,398
1973,36,POND,82621,20199
1973,36,RNDU,2173,2032
1973,36,SCAU,3850,3602
1973,37,AGWT,10602,8843
1973,37,AMCO,9738,5489
1973,37,AMWI,34504,8726
1973,37,BUFF,728,748
1973,37,BWTE,55471,13175
1973,37,CAGO,13625,13625
1973,37,CANV,16229,7620
1973,37,GADW,15528,10794
1973,37,MALL,73372,14075
1973,37,MERG,3600,2986
1973,37,NOPI,30666,11229
1973,37,NSHO,18885,4471
1973,37,POND,137602,16471
1973,37,REDH,22487,8426
1973,37,RNDU,1946,1998
1973,37,SCAU,23956,6569
1973,38,AGWT,8789,6654
1973,38,AMCO,1196,1196
1973,38,AMWI,8990,1637
1973,38,BUFF,604,690
1973,38,BWTE,19161,7685
1973,38,MALL,10650,3588
1973,38,NOPI,636,488
1973,38,NSHO,2372,1181
1973,38,POND,33592,6377
1973,39,AGWT,52804,14827
1973,39,AMCO,35105,19654
1973,39,AMWI,23568,4974
1973,39,BWTE,175627,31431
1973,39,CANV,6040,2064
1973,39,GADW,19886,6841
1973,39,MALL,56592,10120
1973,39,NOPI,27164,6988
1973,39,NSHO,10749,3182
1973,39,POND,97662,5559
1973,39,REDH,16103,7098
1973,39,RNDU,2493,1329
1973,39,SCAU,8251,2551
1973,40,AGWT,45121,11812
1973,40,AMCO,20146,9132
1973,40,AMWI,40906,11959
1973,40,BUFF,2325,1459
1973,40,BWTE,149184,35460
1973,40,CANV,11401,4971
1973,40,GADW,26158,4852
1973,40,MALL,76635,11397
1973,40,NOPI,15090,4719
1973,40,NSHO,15526,2964
1973,40,POND,82407,11263
1973,40,REDH,18909,5594
1973,40,RNDU,4918,1797
1973,40,RUDU,43867,32653
1973,40,SCAU,30122,13086
1973,41,AGWT,15686,4070
1973,41,AMCO,14578,6667
1973,41,AMWI,51966,8955
1973,41,BWTE,4572,2805
1973,41,CAGO,12458,12458
1973,41,CANV,4223,1964
1973,41,GADW,7870,1713
1973,41,GOLD,1274,828
1973,41,MALL,122779,22717
1973,41,MERG,827,880
1973,41,NOPI,113137,19591
1973,41,NSHO,30918,3781
1973,41,POND,97661,10326
1973,41,REDH,2414,1527
1973,41,SCAU,31979,16639
1973,41,SWAN,131,122
1973,42,AGWT,35821,15057
1973,42,AMCO,23374,14667
1973,42,AMWI,47246,10945
1973,42,BUFF,645,699
1973,42,BWTE,3916,2991
1973,42,CAGO,1546,1546
1973,42,CANV,5425,2723
1973,42,GADW,3964,3012
1973,42,GOLD,1091,1108
1973,42,MALL,138482,25519
1973,42,NOPI,54601,16743
1973,42,NSHO,16294,4684
1973,42,POND,135738,9942
1973,42,RUDU,3111,1969
1973,42,SCAU,17253,4846
1973,43,AGWT,17350,7036
1973,43,AMCO,34366,14723
1973,43,AMWI,25567,7282
1973,43,BWTE,22429,7601
1973,43,CAGO,625,625
1973,43,CANV,1828,1405
1973,43,GADW,5610,3183
1973,43,MALL,77248,18890
1973,43,MERG,716,713
1973,43,NOPI,50992,19255
1973,43,NSHO,23881,6539
1973,43,POND,88382,5694
1973,43,REDH,1453,1446
1973,43,RUDU,858,853
1973,43,SCAU,23806,11981
1973,44,AGWT,3374,1669
1973,44,AMCO,16813,7454
1973,44,AMWI,39379,10493
1973,44,BWTE,96634,35303
1973,44,CAGO,4194,4194
1973,44,CANV,4088,2858
1973,44,GADW,26886,9097
1973,44,MALL,118849,20615
1973,44,MERG,800,797
1973,44,NOPI,75135,16546
1973,44,NSHO,17496,5430
1973,44,POND,153430,20153
1973,44,SCAU,12073,3589
1973,45,AGWT,16472,6808
1973,45,AMCO,69199,26232
1973,45,AMWI,9895,3406
1973,45,BUFF,494,483
1973,45,BWTE,407456,78524
1973,45,CAGO,2846,2846
1973,45,CANV,22849,9395
1973,45,GADW,143377,25475
1973,45,MALL,346294,97623
1973,45,NOPI,138236,62888
1973,45,NSHO,74403,27515
1973,45,POND,161406,23023
1973,45,REDH,66828,23222
1973,45,RUDU,32038,18716
1973,45,SCAU,9745,3091
1973,46,AGWT,4135,1725
1973,46,AMCO,21159,9113
1973,46,AMWI,573,561
1973,46,BWTE,148707,30043
1973,46,CAGO,357,357
1973,46,CANV,3824,1676
1973,46,GADW,71464,14120
1973,46,MALL,102757,23036
1973,46,NOPI,61304,26673
1973,46,NSHO,31459,10674
1973,46,POND,52055,4604
1973,46,REDH,26275,9336
1973,46,RUDU,7755,3830
1973,46,SCAU,8330,4308
1973,47,BWTE,10133,9807
1973,47,GADW,2768,2678
1973,47,MALL,20874,8416
1973,47,NOPI,6535,4854
1973,47,POND,11396,2961
1973,48,AGWT,21491,6011
1973,48,AMCO,86658,47624
1973,48,AMWI,3464,2801
1973,48,BWTE,498316,74044
1973,48,CAGO,2159,2159
1973,48,CANV,6779,2766
1973,48,GADW,107206,19610
1973,48,MALL,228504,55666
1973,48,NOPI,166918,73820
1973,48,NSHO,76780,15325
1973,48,POND,121632,7363
1973,48,REDH,26917,8964
1973,48,RUDU,16144,7869
1973,48,SCAU,4316,2728
1973,49,AGWT,4742,2981
1973,49,AMCO,22638,10841
1973,49,AMWI,822,929
1973,49,BWTE,182160,55766
1973,49,CANV,2193,2165
1973,49,GADW,15847,6194
1973,49,MALL,85240,22206
1973,49,NOPI,33067,14965
1973,49,NSHO,16322,4584
1973,49,POND,79449,8965
1973,49,REDH,7662,5526
1973,49,RUDU,2471,2014
1973,49,SCAU,2843,1085
1973,50,ABDU,43816,28667
1973,50,AGWT,7375,3445
1973,50,AMWI,24903,10841
1973,50,BUFF,28298,7800
1973,50,CAGO,12714,12714
1973,50,GADW,1765,1815
1973,50,GOLD,181339,87110
1973,50,MALL,227248,57847
1973,50,MERG,104403,28771
1973,50,NOPI,6193,2948
1973,50,RNDU,32703,7730
1973,50,RUDU,3451,2048
1973,50,SCAU,48271,15211
1973,75,AGWT,75059,13454
1973,75,AMCO,129642,99032
1973,75,AMWI,109989,57711
1973,75,BUFF,33853,12880
1973,75,BWTE,32080,25296
1973,75,CAGO,6619,6619
1973,75,CANV,29755,23380
1973,75,GADW,5821,4531
1973,75,MALL,171821,67641
1973,75,MERG,608,484
1973,75,NOPI,14006,3444
1973,75,NSHO,5012,808
1973,75,REDH,11910,6334
1973,75,SCAU,405595,275723
1973,76,AGWT,117911,27420
1973,76,AMCO,10780,2521
1973,76,AMWI,32486,10232
1973,76,BUFF,28902,5679
1973,76,BWTE,6742,8182
1973,76,CAGO,1808,1808
1973,76,GADW,1988,1548
1973,76,MALL,179169,92460
1973,76,NOPI,13915,7409
1973,76,NSHO,20539,16047
1973,76,REDH,2034,1585
1973,76,RNDU,14458,11321
1973,76,RUDU,3884,3025
1973,76,SCAU,41928,8453
1973,77,AGWT,253903,56484
1973,77,AMCO,6491,6762
1973,77,AMWI,162603,99518
1973,77,BUFF,102028,31911
1973,77,CAGO,5717,5717
1973,77,CANV,1785,1831
1973,77,GADW,6284,6049
1973,77,GOLD,9950,5358
1973,77,MALL,286978,80471
1973,77,MERG,875,845
1973,77,NOPI,49488,21019
1973,77,NSHO,40882,16595
1973,77,RNDU,85870,75080
1973,77,SCAU,401585,176683
1973,77,SWAN,25840,25840
1974,1,AGWT,1954,1360
1974,1,AMWI,1206,486
1974,1,CAGO,953,953
1974,1,GOLD,2975,1593
1974,1,MALL,3538,2125
1974,1,NOPI,1936,566
1974,1,NSHO,738,723
1974,1,SCAU,4307,1058
1974,2,AGWT,15989,5521
1974,2,AMWI,9867,2949
1974,2,BUFF,13805,4173
1974,2,CAGO,433,433
1974,2,GOLD,5408,4089
1974,2,MALL,4825,2214
1974,2,NOPI,10563,2315
1974,2,NSHO,2012,1575
1974,2,SCAU,36877,5317
1974,2,SWAN,1350,754
1974,3,AGWT,57577,17226
1974,3,AMWI,55098,15283
1974,3,BUFF,22399,7964
1974,3,CAGO,42322,42322
1974,3,CANV,19198,13736
1974,3,GOLD,12702,5927
1974,3,MALL,62951,17700
1974,3,NOPI,55282,12986
1974,3,NSHO,11338,3726
1974,3,SCAU,64794,21880
1974,3,SWAN,1127,384
1974,4,AGWT,86342,19650
1974,4,AMWI,124816,15960
1974,4,BUFF,21585,5467
1974,4,CAGO,17155,17155
1974,4,CANV,55507,18648
1974,4,GOLD,11682,5265
1974,4,MALL,81058,19375
1974,4,NOPI,119848,19935
1974,4,NSHO,36209,8705
1974,4,SCAU,241669,40380
1974,4,SWAN,270,253
1974,5,AGWT,27456,7241
1974,5,AMWI,40664,14565
1974,5,BUFF,1580,626
1974,5,CAGO,16737,16737
1974,5,GOLD,10030,5421
1974,5,MALL,20437,5451
1974,5,NOPI,65102,19852
1974,5,NSHO,17099,5225
1974,5,SCAU,17449,6746
1974,5,SWAN,309,207
1974,6,AGWT,21852,7681
1974,6,AMWI,38207,7396
1974,6,BUFF,2859,1151
1974,6,CAGO,1924,1924
1974,6,GOLD,370,353
1974,6,MALL,10990,3267
1974,6,MERG,131,125
1974,6,NOPI,25262,5292
1974,6,NSHO,11684,3499
1974,6,SCAU,28653,4342
1974,6,SWAN,410,200
1974,8,AGWT,21584,7265
1974,8,AMWI,14857,6018
1974,8,BUFF,1601,1612
1974,8,CAGO,622,622
1974,8,CANV,524,527
1974,8,GADW,3266,1481
1974,8,GOLD,6984,4102
1974,8,MALL,19839,5769
1974,8,MERG,1096,652
1974,8,NOPI,65941,17296
1974,8,NSHO,4894,2649
1974,8,SCAU,49922,14472
1974,8,SWAN,11407,2001
1974,9,AGWT,131676,30912
1974,9,AMWI,87104,23111
1974,9,BUFF,380,363
1974,9,CAGO,103707,103707
1974,9,CANV,996,599
1974,9,GOLD,19551,9920
1974,9,MALL,50845,12157
1974,9,MERG,912,948
1974,9,NOPI,341225,51820
1974,9,NSHO,31796,11857
1974,9,SCAU,212197,35551
1974,9,SWAN,69876,24462
1974,10,AGWT,10725,14109
1974,10,AMWI,6152,6922
1974,10,CAGO,7412,7412
1974,10,GOLD,1157,1506
1974,10,MALL,1286,661
1974,10,MERG,409,532
1974,10,NOPI,115419,29388
1974,10,NSHO,6080,6169
1974,10,SCAU,25427,20096
1974,10,SWAN,3208,1157
1974,11,AGWT,20493,10836
1974,11,AMWI,47875,11058
1974,11,CAGO,27039,27039
1974,11,MALL,9828,5134
1974,11,MERG,284,278
1974,11,NOPI,111455,27888
1974,11,NSHO,13518,8395
1974,11,SCAU,53647,12215
1974,11,SWAN,1560,1026
1974,12,AGWT,7726,3564
1974,12,AMWI,29925,7504
1974,12,CAGO,316,316
1974,12,CANV,4823,4234
1974,12,GADW,1993,1881
1974,12,GOLD,12036,4784
1974,12,MALL,3894,1931
1974,12,MERG,279,264
1974,12,NOPI,20402,4579
1974,12,NSHO,2674,1436
1974,12,SCAU,56246,20146
1974,12,SWAN,547,344
1974,13,AGWT,6452,2366
1974,13,AMWI,34075,16187
1974,13,BUFF,607,607
1974,13,CANV,2132,2132
1974,13,MALL,6004,2864
1974,13,MERG,1746,969
1974,13,NOPI,21173,5885
1974,13,NSHO,1914,1914
1974,13,RNDU,3862,2319
1974,13,SCAU,62273,23209
1974,13,SWAN,685,685
1974,14,AGWT,3890,3919
1974,14,AMWI,157159,44818
1974,14,BUFF,4388,3531
1974,14,CAGO,2743,2743
1974,14,GOLD,5364,5717
1974,14,MALL,31218,12335
1974,14,MERG,3789,3411
1974,14,NOPI,71309,10858
1974,14,NSHO,1731,1852
1974,14,RNDU,1996,2134
1974,14,SCAU,861239,192466
1974,14,SWAN,21323,11834
1974,15,AGWT,16754,14429
1974,15,AMWI,39820,19721
1974,15,BUFF,35440,17186
1974,15,CAGO,26583,26583
1974,15,GOLD,3851,3345
1974,15,MALL,20463,11982
1974,15,MERG,1360,1541
1974,15,NOPI,8532,1765
1974,15,RNDU,4298,4900
1974,15,SCAU,437372,66126
1974,16,AGWT,9599,6888
1974,16,AMWI,7605,5451
1974,16,BUFF,40609,22205
1974,16,MALL,3350,4110
1974,16,MERG,4675,4963
1974,16,NOPI,19553,13898
1974,16,SCAU,251279,68459
1974,16,SWAN,20191,9394
1974,17,AGWT,55537,19850
1974,17,AMCO,6942,6942
1974,17,AMWI,69665,42511
1974,17,BUFF,69182,20600
1974,17,GOLD,2127,2113
1974,17,MALL,122741,47163
1974,17,MERG,2254,1447
1974,17,NOPI,21997,12041
1974,17,NSHO,14418,10399
1974,17,RNDU,16621,8786
1974,17,SCAU,331655,82821
1974,17,SWAN,4720,4204
1974,18,AGWT,6817,7088
1974,18,AMWI,37806,7129
1974,18,BUFF,17305,5834
1974,18,MALL,64231,26932
1974,18,MERG,4427,4595
1974,18,NOPI,2314,1772
1974,18,RNDU,6995,5383
1974,18,SCAU,445659,172771
1974,20,AGWT,8093,1906
1974,20,AMCO,10925,4662
1974,20,AMWI,12182,5487
1974,20,BUFF,5478,2353
1974,20,BWTE,2127,2419
1974,20,CAGO,4993,4993
1974,20,CANV,6419,2499
1974,20,GADW,939,543
1974,20,GOLD,4092,1585
1974,20,MALL,14685,3717
1974,20,MERG,1051,528
1974,20,NOPI,4121,1247
1974,20,NSHO,4322,3183
1974,20,REDH,2885,2154
1974,20,RNDU,1246,936
1974,20,RUDU,2450,1252
1974,20,SCAU,67818,36958
1974,21,AGWT,17640,6290
1974,21,AMWI,13614,4842
1974,21,BUFF,36258,7664
1974,21,BWTE,12286,12012
1974,21,CAGO,4121,4121
1974,21,GADW,904,929
1974,21,GOLD,9670,5090
1974,21,MALL,84207,20409
1974,21,MERG,16698,7698
1974,21,NOPI,794,802
1974,21,RNDU,25634,7784
1974,21,SCAU,57726,16861
1974,22,AGWT,23688,5914
1974,22,AMCO,4585,2386
1974,22,AMWI,38948,8664
1974,22,BUFF,19938,7457
1974,22,BWTE,22597,13926
1974,22,CAGO,2021,2021
1974,22,CANV,1894,1850
1974,22,GADW,2957,1388
1974,22,GOLD,20200,7552
1974,22,MALL,167162,50969
1974,22,MERG,30244,14300
1974,22,NOPI,5189,3550
1974,22,NSHO,3401,2308
1974,22,REDH,757,431
1974,22,RNDU,18536,5316
1974,22,SCAU,192112,56161
1974,23,AGWT,28531,11544
1974,23,AMWI,22478,9230
1974,23,BUFF,44784,13140
1974,23,CAGO,1555,1555
1974,23,GADW,1707,1918
1974,23,GOLD,60823,29995
1974,23,MALL,140325,49583
1974,23,MERG,40817,13945
1974,23,NOPI,4492,5046
1974,23,NSHO,3926,4407
1974,23,RNDU,17674,8245
1974,23,SCAU,262316,147520
1974,24,AGWT,49929,12479
1974,24,AMCO,3206,1852
1974,24,AMWI,93370,27178
1974,24,BUFF,27128,6702
1974,24,BWTE,4681,4808
1974,24,CAGO,21353,21353
1974,24,CANV,1177,1209
1974,24,GADW,4135,4252
1974,24,GOLD,13100,5967
1974,24,MALL,148341,32976
1974,24,MERG,41065,17344
1974,24,NOPI,3628,1715
1974,24,RNDU,48836,14717
1974,24,SCAU,115810,31205
1974,25,AGWT,6404,2995
1974,25,AMCO,12063,5526
1974,25,AMWI,21292,5893
1974,25,BUFF,5413,1661
1974,25,BWTE,16814,7818
1974,25,CAGO,6928,6928
1974,25,CANV,6342,2205
1974,25,GADW,5304,2603
1974,25,GOLD,22685,8369
1974,25,MALL,79532,19264
1974,25,MERG,10461,3635
1974,25,NOPI,8688,4176
1974,25,NSHO,8541,3107
1974,25,REDH,4888,2186
1974,25,RNDU,44139,12717
1974,25,RUDU,7261,3611
1974,25,SCAU,202098,52757
1974,26,AGWT,277517,75955
1974,26,AMCO,222901,45877
1974,26,AMWI,263940,61656
1974,26,BUFF,23160,6451
1974,26,BWTE,855431,218723
1974,26,CAGO,2709,2709
1974,26,CANV,76565,24849
1974,26,GADW,254704,61061
1974,26,GOLD,17678,11489
1974,26,MALL,965684,150261
1974,26,NOPI,740443,145880
1974,26,NSHO,252593,44149
1974,26,POND,947344,132848
1974,26,REDH,116588,38466
1974,26,RNDU,10345,4037
1974,26,RUDU,71241,22666
1974,26,SCAU,237661,60572
1974,27,AGWT,69514,17160
1974,27,AMCO,29533,6639
1974,27,AMWI,127049,39143
1974,27,BUFF,939,455
1974,27,BWTE,240108,117028
1974,27,CAGO,2252,2252
1974,27,CANV,20202,10462
1974,27,GADW,132627,19542
1974,27,MALL,309958,40227
1974,27,NOPI,695684,91412
1974,27,NSHO,207651,26794
1974,27,POND,259125,53080
1974,27,REDH,21120,7430
1974,27,RUDU,13707,8399
1974,27,SCAU,49081,17741
1974,28,AGWT,35574,12736
1974,28,AMCO,7744,4546
1974,28,AMWI,68483,16630
1974,28,BUFF,551,551
1974,28,BWTE,80193,24595
1974,28,CAGO,12675,12675
1974,28,CANV,1185,742
1974,28,GADW,77558,14594
1974,28,MALL,161105,24137
1974,28,NOPI,444242,87803
1974,28,NSHO,89337,25896
1974,28,POND,124084,17639
1974,28,REDH,16027,4891
1974,28,RNDU,1626,892
1974,28,RUDU,5787,2122
1974,28,SCAU,52601,13900
1974,28,SWAN,191,191
1974,29,AGWT,22228,8277
1974,29,AMCO,6801,3774
1974,29,AMWI,55012,18272
1974,29,BUFF,1339,879
1974,29,BWTE,33980,12748
1974,29,CAGO,11559,11559
1974,29,CANV,2241,1836
1974,29,GADW,30751,9434
1974,29,MALL,139468,24528
1974,29,NOPI,242701,39287
1974,29,NSHO,38389,10577
1974,29,POND,64073,10929
1974,29,REDH,1575,1173
1974,29,RNDU,3164,2489
1974,29,RUDU,2606,1587
1974,29,SCAU,29287,11679
1974,30,AGWT,32326,9157
1974,30,AMCO,70153,27093
1974,30,AMWI,128652,29172
1974,30,BUFF,7956,4732
1974,30,BWTE,136968,49478
1974,30,CAGO,634,634
1974,30,CANV,53036,12832
1974,30,GADW,137230,47658
1974,30,GOLD,7828,4999
1974,30,MALL,477846,77219
1974,30,NOPI,318371,96227
1974,30,NSHO,98041,26524
1974,30,POND,427648,64056
1974,30,REDH,38954,9052
1974,30,RNDU,6639,3854
1974,30,RUDU,8256,4084
1974,30,SCAU,86578,22192
1974,31,AGWT,23182,7818
1974,31,AMCO,207264,71844
1974,31,AMWI,45730,8863
1974,31,BUFF,5420,3066
1974,31,BWTE,170891,34384
1974,31,CAGO,10367,10367
1974,31,CANV,58279,20569
1974,31,GADW,64149,23193
1974,31,GOLD,6095,5900
1974,31,MALL,319459,55176
1974,31,NOPI,228954,97123
1974,31,NSHO,107276,44380
1974,31,POND,836676,176396
1974,31,REDH,75956,25254
1974,31,RNDU,10642,5021
1974,31,RUDU,36000,26856
1974,31,SCAU,84301,27404
1974,32,AGWT,87627,26098
1974,32,AMCO,98956,30131
1974,32,AMWI,267860,46528
1974,32,BUFF,1151,822
1974,32,BWTE,374352,62439
1974,32,CAGO,3302,3302
1974,32,CANV,36236,9671
1974,32,GADW,316790,81634
1974,32,MALL,661006,107855
1974,32,NOPI,1043099,165881
1974,32,NSHO,279381,38457
1974,32,POND,755035,58771
1974,32,REDH,78898,20722
1974,32,RNDU,21243,6494
1974,32,RUDU,23412,8186
1974,32,SCAU,108283,31610
1974,33,AGWT,3742,3624
1974,33,AMCO,5563,3027
1974,33,AMWI,49209,22107
1974,33,BWTE,54441,13309
1974,33,CAGO,10459,10459
1974,33,CANV,1129,731
1974,33,GADW,24234,8283
1974,33,MALL,133476,22107
1974,33,NOPI,198039,37860
1974,33,NSHO,33487,6372
1974,33,POND,122930,7521
1974,33,REDH,739,715
1974,33,SCAU,43144,33573
1974,34,AGWT,75206,17932
1974,34,AMCO,97633,17388
1974,34,AMWI,92209,14929
1974,34,BUFF,456,432
1974,34,BWTE,295135,79100
1974,34,CAGO,437,437
1974,34,CANV,25215,9856
1974,34,GADW,44269,8201
1974,34,MALL,334893,72313
1974,34,NOPI,197469,33840
1974,34,NSHO,101516,21822
1974,34,POND,943095,151578
1974,34,REDH,30315,8512
1974,34,RNDU,1827,1162
1974,34,RUDU,18946,6107
1974,34,SCAU,21626,5583
1974,35,AGWT,73296,24497
1974,35,AMCO,64742,10665
1974,35,AMWI,49508,9768
1974,35,BUFF,4139,3432
1974,35,BWTE,280428,67255
1974,35,CANV,7924,2635
1974,35,GADW,58051,16299
1974,35,MALL,147106,41292
1974,35,MERG,455,466
1974,35,NOPI,200066,30476
1974,35,NSHO,85513,17419
1974,35,POND,460946,35243
1974,35,REDH,12764,4164
1974,35,RNDU,2212,1298
1974,35,RUDU,11862,7578
1974,35,SCAU,33967,17475
1974,36,AGWT,3945,3686
1974,36,AMCO,447,447
1974,36,AMWI,4716,3100
1974,36,BUFF,3795,1978
1974,36,BWTE,5948,3400
1974,36,CANV,1442,954
1974,36,GOLD,2751,932
1974,36,MALL,16369,8128
1974,36,MERG,3573,2487
1974,36,NOPI,1329,1241
1974,36,NSHO,2402,908
1974,36,POND,141671,69301
1974,36,RNDU,362,339
1974,36,SCAU,6486,4018
1974,37,AGWT,54778,18659
1974,37,AMCO,77895,32557
1974,37,AMWI,32475,10469
1974,37,BUFF,13112,8574
1974,37,BWTE,155850,59211
1974,37,CAGO,15372,15372
1974,37,CANV,8329,3485
1974,37,GADW,11788,4181
1974,37,GOLD,8626,5665
1974,37,MALL,151203,47646
1974,37,MERG,11201,8866
1974,37,NOPI,149496,76838
1974,37,NSHO,35506,12996
1974,37,POND,559526,44555
1974,37,REDH,37906,21148
1974,37,RNDU,4866,2739
1974,37,RUDU,22964,11422
1974,37,SCAU,54734,21432
1974,38,AGWT,2930,2218
1974,38,AMCO,12948,6710
1974,38,AMWI,3940,1575
1974,38,BWTE,51349,27448
1974,38,CANV,1285,992
1974,38,GADW,1086,823
1974,38,MALL,18757,7851
1974,38,NOPI,19238,2512
1974,38,NSHO,5352,4054
1974,38,POND,67189,9182
1974,38,RNDU,403,306
1974,38,SCAU,887,365
1974,39,AGWT,39226,8356
1974,39,AMCO,88219,18317
1974,39,AMWI,22317,6741
1974,39,BWTE,304083,55186
1974,39,CANV,9095,3513
1974,39,GADW,21807,4788
1974,39,MALL,69390,17860
1974,39,MERG,342,329
1974,39,NOPI,72392,11076
1974,39,NSHO,38409,7020
1974,39,POND,324561,41790
1974,39,REDH,23973,8133
1974,39,RNDU,2493,896
1974,39,RUDU,16487,4892
1974,39,SCAU,40335,18036
1974,40,AGWT,5640,2196
1974,40,AMCO,50813,11264
1974,40,AMWI,23596,3531
1974,40,BUFF,5231,3441
1974,40,BWTE,169537,62394
1974,40,CANV,14219,5198
1974,40,GADW,18116,5507
1974,40,GOLD,656,695
1974,40,MALL,85710,20699
1974,40,MERG,1702,1406
1974,40,NOPI,59349,8437
1974,40,NSHO,15883,4765
1974,40,POND,356195,51127
1974,40,REDH,25020,12057
1974,40,RNDU,2330,1260
1974,40,RUDU,16103,4124
1974,40,SCAU,43838,17206
1974,41,AGWT,21132,8763
1974,41,AMCO,19540,9356
1974,41,AMWI,46333,20424
1974,41,BUFF,1694,1290
1974,41,BWTE,66665,17553
1974,41,CAGO,15888,15888
1974,41,CANV,1320,613
1974,41,GADW,60434,27505
1974,41,MALL,118738,22536
1974,41,NOPI,96642,39876
1974,41,NSHO,55515,13060
1974,41,POND,142362,24512
1974,41,REDH,1049,547
1974,41,RNDU,222,208
1974,41,RUDU,1816,1055
1974,41,SCAU,30281,6749
1974,42,AGWT,746,759
1974,42,AMCO,2656,1827
1974,42,AMWI,30493,13950
1974,42,BWTE,11024,5053
1974,42,CAGO,6185,6185
1974,42,GADW,9160,4061
1974,42,MALL,79489,14207
1974,42,MERG,3541,3739
1974,42,NOPI,20195,8294
1974,42,NSHO,2617,1365
1974,42,POND,66863,9464
1974,42,RNDU,1905,915
1974,42,SCAU,5557,3113
1974,43,AGWT,2263,2319
1974,43,AMCO,27385,23461
1974,43,AMWI,4085,3028
1974,43,BWTE,56514,15324
1974,43,CANV,914,935
1974,43,GADW,13889,7751
1974,43,MALL,66783,12235
1974,43,MERG,716,713
1974,43,NOPI,28019,11485
1974,43,NSHO,27335,13763
1974,43,POND,64733,11235
1974,43,SCAU,1605,1101
1974,44,AGWT,9701,2776
1974,44,AMCO,9007,6385
1974,44,AMWI,14535,7198
1974,44,BWTE,48065,16771
1974,44,CAGO,699,699
1974,44,GADW,18637,7009
1974,44,MALL,88683,18147
1974,44,NOPI,41403,16153
1974,44,NSHO,26623,9482
1974,44,POND,68021,9407
1974,44,RUDU,1279,1242
1974,44,SCAU,3290,2908
1974,45,AGWT,43925,9957
1974,45,AMCO,266297,73308
1974,45,AMWI,35019,20646
1974,45,BWTE,767981,211228
1974,45,CANV,46956,13151
1974,45,GADW,121120,24486
1974,45,MALL,297006,70432
1974,45,NOPI,337591,108369
1974,45,NSHO,147406,69240
1974,45,POND,950890,192323
1974,45,REDH,69764,34987
1974,45,RNDU,584,551
